Time in seconds,Temperature,Humidity
14259,25.6,73
14262,25.6,73
14265,25.6,73
14268,25.6,73
14271,25.6,73
14274,25.6,73
14277,25.6,73
14280,25.6,73
14283,25.6,73
14286,25.6,73
14289,25.6,73
14292,25.6,73
14295,25.6,73
14298,25.6,73
14301,25.6,73
14304,25.6,73
14307,25.6,73
14310,25.6,73
14313,25.6,73
14316,25.6,73
14319,25.6,73
14322,25.6,73
14325,25.6,73
14328,25.6,73
14331,25.6,73
14334,25.6,73
14337,25.6,73
14341,25.6,73
14344,25.6,73
14347,25.6,73
14350,25.6,73
14353,25.6,73
14356,25.6,73
14359,25.6,73
14362,25.6,73
14365,25.6,73
14368,25.6,73
14371,25.6,73
14374,25.6,73
14377,25.6,73
14380,25.6,73
14383,25.6,73
14386,25.6,73
14389,25.6,73
14392,25.6,73
14395,25.6,73
14398,25.6,73
14401,25.6,73
14404,25.6,73
14407,25.6,73
14410,25.6,73
14413,25.6,73
14416,25.6,73
14419,25.6,73
14422,25.6,73
14425,25.6,73
14428,25.6,73
14432,25.6,73
14435,25.6,73
14438,25.6,73
14441,25.6,73
14444,25.6,73
14447,25.6,73
14450,25.6,73
14453,25.6,73
14456,25.6,73
14459,25.6,73
14462,25.6,73
14465,25.6,73
14468,25.6,73
14471,25.6,73
14474,25.6,73
14477,25.6,73
14480,25.6,73
14483,25.6,73
14486,25.6,73
14489,25.6,73
14492,25.6,73
14495,25.6,73
14498,25.6,73
14501,25.6,73
14504,25.6,73
14507,25.6,73
14511,25.6,73
14514,25.6,73
14517,25.6,73
14520,25.6,73
14523,25.6,73
14526,25.6,73
14529,25.6,73
14532,25.6,73
14535,25.6,73
14538,25.6,73
14541,25.6,73
14544,25.6,73
14547,25.6,73
14550,25.6,73
14553,25.6,73
14556,25.6,73
14559,25.6,73
14562,25.6,73
14565,25.6,73
14568,25.6,73
14571,25.6,73
14574,25.6,73
14577,25.6,73
14580,25.6,73
14583,25.6,73
14586,25.6,73
14589,25.6,73
14592,25.6,73
14595,25.6,73
14598,25.6,73
14601,25.6,73
14604,25.6,73
14607,25.6,73
14611,25.6,73
14614,25.6,73
14617,25.6,73
14620,25.6,73
14623,25.6,73
14626,25.6,73
14629,25.6,73
14632,25.6,73
14635,25.6,73
14638,25.6,73
14641,25.6,73
14644,25.6,73
14647,25.6,73
14650,25.6,73
14653,25.6,73
14656,25.6,73
14659,25.6,73
14662,25.6,73
14665,25.6,73
14668,25.6,73
14671,25.6,73
14674,25.6,73
14677,25.6,73
14680,25.6,73
14683,25.6,73
14686,25.6,73
14689,25.6,73
14692,25.6,73
14695,25.6,73
14698,25.6,73
14702,25.6,73
14705,25.6,73
14708,25.6,73
14711,25.6,73
14714,25.6,73
14717,25.6,73
14720,25.6,73
14723,25.6,73
14726,25.6,73
14729,25.6,73
14732,25.6,73
14735,25.6,73
14738,25.6,73
14741,25.6,73
14744,25.6,73
14747,25.6,73
14750,25.6,73
14753,25.6,73
14756,25.6,73
14759,25.6,73
14762,25.6,73
14765,25.6,73
14768,25.6,73
14771,25.6,73
14774,25.6,73
14777,25.6,73
14780,25.6,73
14784,25.6,73
14787,25.6,73
14790,25.6,73
14793,25.6,73
14796,25.6,73
14799,25.6,73
14802,25.6,73
14805,25.6,73
14808,25.6,73
14811,25.6,73
14814,25.6,73
14817,25.6,73
14820,25.6,73
14823,25.6,73
14826,25.6,73
14829,25.6,73
14832,25.6,73
14835,25.6,73
14838,25.6,73
14841,25.6,73
14844,25.6,73
14847,25.6,73
14850,25.6,73
14853,25.6,73
14856,25.6,73
14859,25.6,73
14862,25.6,73
14865,25.6,73
14868,25.6,73
14871,25.6,73
14874,25.6,73
14877,25.6,72
14880,25.6,73
14883,25.6,73
14886,25.6,73
14889,25.6,73
14892,25.6,73
14896,25.6,72
14899,25.6,72
14902,25.6,73
14905,25.6,73
14908,25.6,73
14911,25.6,73
14914,25.6,73
14917,25.6,73
14920,25.6,73
14923,25.6,73
14926,25.6,73
14929,25.6,73
14932,25.6,73
14935,25.6,73
14938,25.6,73
14941,25.6,73
14944,25.6,73
14947,25.6,72
14950,25.6,73
14953,25.6,73
14956,25.6,73
14959,25.6,73
14962,25.6,73
14965,25.6,73
14968,25.6,73
14971,25.6,73
14974,25.6,73
14977,25.6,72
14980,25.6,73
14983,25.6,73
14986,25.6,73
14990,25.6,73
14993,25.6,73
14996,25.6,73
14999,25.6,73
15002,25.6,73
15005,25.6,73
15008,25.6,73
15011,25.6,73
15014,25.6,73
15017,25.6,73
15020,25.6,73
15023,25.6,73
15026,25.6,73
15029,25.6,73
15032,25.6,73
15035,25.6,73
15038,25.6,73
15041,25.6,73
15044,25.6,73
15047,25.6,73
15050,25.6,73
15053,25.6,73
15056,25.6,73
15059,25.6,73
15062,25.6,73
15065,25.6,73
15068,25.6,73
15072,25.6,73
15075,25.6,73
15078,25.6,73
15081,25.6,73
15084,25.6,73
15087,25.6,73
15090,25.6,73
15093,25.6,73
15096,25.6,73
15099,25.6,73
15102,25.6,73
15105,25.6,73
15108,25.6,73
15111,25.6,73
15114,25.6,73
15117,25.6,73
15120,25.6,73
15123,25.6,73
15126,25.6,73
15129,25.6,73
15132,25.6,73
15135,25.6,73
15138,25.6,73
15141,25.6,73
15144,25.6,73
15147,25.6,73
15150,25.6,73
15153,25.6,73
15156,25.6,73
15159,25.6,73
15162,25.6,73
15165,25.6,73
15169,25.6,73
15172,25.6,73
15175,25.6,73
15178,25.6,73
15181,25.6,73
15184,25.6,73
15187,25.6,73
15190,25.6,73
15193,25.6,73
15196,25.6,73
15199,25.6,73
15202,25.6,73
15205,25.6,73
15208,25.6,73
15211,25.6,73
15214,25.6,73
15217,25.6,73
15220,25.6,73
15223,25.6,73
15226,25.6,73
15229,25.6,73
15232,25.6,73
15235,25.6,73
15238,25.6,73
15241,25.6,73
15244,25.6,73
15247,25.6,73
15250,25.6,73
15253,25.6,73
15256,25.6,73
15259,25.6,73
15262,25.6,73
15266,25.6,73
15269,25.5,73
15272,25.6,73
15275,25.5,73
15278,25.6,73
15281,25.6,73
15284,25.6,73
15287,25.6,73
15290,25.6,73
15293,25.6,73
15296,25.6,73
15299,25.6,73
15302,25.6,73
15305,25.6,73
15308,25.6,73
15311,25.6,73
15314,25.6,73
15317,25.6,73
15320,25.6,73
15323,25.6,73
15326,25.6,73
15329,25.6,73
15332,25.6,73
15335,25.6,73
15338,25.6,73
15341,25.6,73
15344,25.6,73
15347,25.6,73
15350,25.6,73
15353,25.6,73
15356,25.6,73
15359,25.6,73
15362,25.6,73
15365,25.6,73
15369,25.6,73
15372,25.6,73
15375,25.6,73
15378,25.6,73
15381,25.6,73
15384,25.6,73
15387,25.6,73
15390,25.6,73
15393,25.6,73
15396,25.6,73
15399,25.5,73
15402,25.6,73
15405,25.6,73
15408,25.6,73
15411,25.6,73
15414,25.6,73
15417,25.6,73
15420,25.6,73
15423,25.6,73
15426,25.6,73
15429,25.6,73
15432,25.6,73
15435,25.6,73
15438,25.6,73
15441,25.6,73
15444,25.6,73
15447,25.6,73
15451,25.6,73
15454,25.6,73
15457,25.6,73
15460,25.6,73
15463,25.6,73
15466,25.6,73
15469,25.6,73
15472,25.6,73
15475,25.6,73
15478,25.6,73
15481,25.6,73
15484,25.6,73
15487,25.6,73
15490,25.6,73
15493,25.6,73
15496,25.6,73
15499,25.6,73
15502,25.6,73
15505,25.6,73
15508,25.6,73
15511,25.6,73
15514,25.6,73
15517,25.6,73
15520,25.6,73
15523,25.6,73
15526,25.6,73
15529,25.6,73
15532,25.6,73
15535,25.6,73
15538,25.6,73
15542,25.6,73
15545,25.6,73
15548,25.6,73
15551,25.6,73
15554,25.6,73
15557,25.6,73
15560,25.6,73
15563,25.6,73
15566,25.6,73
15569,25.6,73
15572,25.6,72
15575,25.6,72
15578,25.6,73
15581,25.6,73
15584,25.6,73
15587,25.6,73
15590,25.6,73
15593,25.6,73
15596,25.6,73
15599,25.6,73
15602,25.6,73
15605,25.6,73
15608,25.6,73
15611,25.6,73
15614,25.5,73
15617,25.6,73
15620,25.6,73
15623,25.6,73
15626,25.6,73
15629,25.6,73
15633,25.6,73
15636,25.6,73
15639,25.6,73
15642,25.6,73
15645,25.5,73
15648,25.6,73
15651,25.6,73
15654,25.6,73
15657,25.6,73
15660,25.6,73
15663,25.5,73
15666,25.6,73
15669,25.6,73
15672,25.6,73
15675,25.5,73
15678,25.6,73
15681,25.6,73
15684,25.6,73
15687,25.6,73
15690,25.6,73
15693,25.6,73
15696,25.6,73
15699,25.6,73
15702,25.6,73
15705,25.6,73
15708,25.6,73
15711,25.6,73
15714,25.6,73
15717,25.6,73
15721,25.6,73
15724,25.6,73
15727,25.6,73
15730,25.6,73
15733,25.6,73
15736,25.6,73
15739,25.6,73
15742,25.6,73
15745,25.6,73
15748,25.6,75
15751,25.6,76
15754,25.6,75
15757,25.6,75
15760,25.6,74
15763,25.6,74
15766,25.6,73
15769,25.6,73
15772,25.6,73
15775,25.6,73
15778,25.6,73
15781,25.6,73
15784,25.6,73
15787,25.6,73
15790,25.6,73
15793,25.7,73
15796,25.6,73
15800,25.6,73
15803,25.6,73
15806,25.6,73
15809,25.6,73
15812,25.6,73
15815,25.6,73
15818,25.6,73
15821,25.6,73
15824,25.6,73
15827,25.6,73
15830,25.6,73
15833,25.6,73
15836,25.6,73
15839,25.6,73
15842,25.6,73
15845,25.6,73
15848,25.6,73
15851,25.6,73
15854,25.6,73
15857,25.6,73
15860,25.6,73
15863,25.6,73
15866,25.6,73
15869,25.6,73
15872,25.6,73
15875,25.6,73
15878,25.6,73
15881,25.6,73
15884,25.6,73
15887,25.6,73
15890,25.6,73
15894,25.6,73
15897,25.6,73
15900,25.6,73
15903,25.6,73
15906,25.6,73
15909,25.6,73
15912,25.6,73
15915,25.6,73
15918,25.6,73
15921,25.6,73
15924,25.6,73
15927,25.6,73
15930,25.6,73
15933,25.6,73
15936,25.6,73
15939,25.6,73
15942,25.6,73
15945,25.6,73
15948,25.6,73
15951,25.6,73
15954,25.6,73
15957,25.6,73
15960,25.6,73
15963,25.6,73
15966,25.6,73
15970,25.6,73
15973,25.6,73
15976,25.6,73
15979,25.6,73
15982,25.6,73
15985,25.6,73
15988,25.6,73
15991,25.6,73
15994,25.6,73
15997,25.6,73
16000,25.6,73
16003,25.5,73
16006,25.6,73
16009,25.5,73
16012,25.6,73
16015,25.6,73
16018,25.6,73
16021,25.6,73
16024,25.6,73
16027,25.6,73
16030,25.6,73
16033,25.6,73
16036,25.6,73
16039,25.6,73
16042,25.5,73
16045,25.5,73
16048,25.6,73
16051,25.6,73
16055,25.6,73
16057,25.6,73
16061,25.5,73
16064,25.5,73
16067,25.6,73
16070,25.6,73
16073,25.5,73
16076,25.5,73
16079,25.5,73
16082,25.5,73
16085,25.5,73
16088,25.5,73
16091,25.5,73
16094,25.5,73
16097,25.5,73
16100,25.5,73
16103,25.5,73
16106,25.5,73
16109,25.5,73
16112,25.5,73
16115,25.5,73
16118,25.5,73
16121,25.6,73
16124,25.5,73
16127,25.5,73
16130,25.6,73
16133,25.6,73
16136,25.5,73
16140,25.5,73
16142,25.6,73
16146,25.6,73
16149,25.5,73
16152,25.6,73
16155,25.5,73
16158,25.5,73
16161,25.5,73
16164,25.5,73
16167,25.5,73
16170,25.5,73
16173,25.5,73
16176,25.5,73
16179,25.5,73
16182,25.5,73
16185,25.5,73
16188,25.5,73
16191,25.5,73
16194,25.5,73
16197,25.5,73
16200,25.5,73
16203,25.5,73
16206,25.5,73
16209,25.5,73
16212,25.4,73
16215,25.5,73
16218,25.4,73
16222,25.4,73
16224,25.4,73
16228,25.4,73
16231,25.4,73
16234,25.4,73
16237,25.4,73
16240,25.4,73
16243,25.4,73
16246,25.4,73
16249,25.4,73
16252,25.4,73
16255,25.4,73
16258,25.4,73
16261,25.4,73
16264,25.4,73
16267,25.4,73
16270,25.4,73
16273,25.4,73
16276,25.4,73
16279,25.4,73
16282,25.4,73
16285,25.4,73
16288,25.4,73
16291,25.4,73
16294,25.4,73
16297,25.4,73
16300,25.4,73
16303,25.4,73
16306,25.4,73
16309,25.4,73
16312,25.4,73
16316,25.4,73
16318,25.4,73
16322,25.4,73
16325,25.4,73
16328,25.4,73
16331,25.4,73
16334,25.4,73
16337,25.4,73
16340,25.4,73
16343,25.4,73
16346,25.4,73
16349,25.4,73
16352,25.4,73
16355,25.4,73
16358,25.4,73
16361,25.4,73
16364,25.4,73
16367,25.4,73
16370,25.4,73
16373,25.4,73
16376,25.4,73
16379,25.4,73
16382,25.4,73
16385,25.4,73
16388,25.5,73
16391,25.4,73
16394,25.4,73
16397,25.4,73
16400,25.5,73
16403,25.4,73
16406,25.4,73
16409,25.5,73
16412,25.5,73
16415,25.4,73
16418,25.4,73
16422,25.4,74
16425,25.4,73
16428,25.4,73
16431,25.4,73
16434,25.4,73
16437,25.4,73
16440,25.4,73
16443,25.4,73
16446,25.4,73
16449,25.4,73
16452,25.4,73
16455,25.4,73
16458,25.5,73
16461,25.4,73
16464,25.4,73
16467,25.4,73
16470,25.4,73
16473,25.4,73
16476,25.4,73
16479,25.4,74
16482,25.5,73
16485,25.5,73
16488,25.5,73
16491,25.5,73
16494,25.5,73
16497,25.5,73
16500,25.5,73
16503,25.5,73
16506,25.5,73
16509,25.5,73
16512,25.5,73
16516,25.5,73
16518,25.5,73
16522,25.5,73
16525,25.5,73
16528,25.5,73
16531,25.5,73
16534,25.5,73
16537,25.5,73
16540,25.5,73
16543,25.5,73
16546,25.5,73
16549,25.5,73
16552,25.5,73
16555,25.5,73
16558,25.5,73
16561,25.5,73
16564,25.5,73
16567,25.5,73
16570,25.6,73
16573,25.5,73
16576,25.5,73
16579,25.5,73
16582,25.5,73
16585,25.5,73
16588,25.6,73
16591,25.5,73
16594,25.5,73
16597,25.6,73
16600,25.6,73
16603,25.5,73
16606,25.6,73
16610,25.6,73
16612,25.6,73
16616,25.6,73
16619,25.5,73
16622,25.5,73
16625,25.6,73
16628,25.6,73
16631,25.6,73
16634,25.6,73
16637,25.6,73
16640,25.6,73
16643,25.6,73
16646,25.6,73
16649,25.6,73
16652,25.6,73
16655,25.6,73
16658,25.6,73
16661,25.5,73
16664,25.6,73
16667,25.6,73
16670,25.5,73
16673,25.5,73
16676,25.6,73
16679,25.6,73
16682,25.6,73
16685,25.6,73
16688,25.6,73
16691,25.6,73
16694,25.6,73
16697,25.6,73
16701,25.6,73
16704,25.6,73
16707,25.6,73
16710,25.6,73
16713,25.6,73
16716,25.6,73
16719,25.6,73
16722,25.6,73
16725,25.6,73
16728,25.5,73
16731,25.5,73
16734,25.5,73
16737,25.6,73
16740,25.6,73
16743,25.6,73
16746,25.6,73
16749,25.6,73
16752,25.5,73
16755,25.6,73
16758,25.6,73
16761,25.6,73
16765,25.5,73
16768,25.5,73
16771,25.5,73
16774,25.5,73
16777,25.6,73
16780,25.5,73
16783,25.6,73
16786,25.6,73
16789,25.5,73
16792,25.6,73
16795,25.6,73
16798,25.6,73
16801,25.6,73
16804,25.6,73
16807,25.6,73
16810,25.6,73
16813,25.6,73
16816,25.6,73
16819,25.6,73
16822,25.6,73
16825,25.6,73
16828,25.6,73
16831,25.6,73
16834,25.6,73
16837,25.6,73
16840,25.5,73
16844,25.5,73
16846,25.5,73
16850,25.6,73
16853,25.6,73
16856,25.6,73
16859,25.6,73
16862,25.6,73
16865,25.6,73
16868,25.6,73
16871,25.6,73
16874,25.6,73
16877,25.6,73
16880,25.6,73
16883,25.6,73
16886,25.6,73
16889,25.5,73
16892,25.6,73
16895,25.6,73
16898,25.6,73
16901,25.6,73
16904,25.6,73
16907,25.6,73
16910,25.6,73
16913,25.6,73
16916,25.6,73
16919,25.6,73
16922,25.6,73
16925,25.6,73
16928,25.6,73
16931,25.6,73
16934,25.6,73
16937,25.6,73
16940,25.6,73
16943,25.5,73
16946,25.6,73
16949,25.5,73
16953,25.6,73
16956,25.6,73
16959,25.6,73
16962,25.6,73
16965,25.6,73
16968,25.6,73
16971,25.6,73
16974,25.6,73
16977,25.6,73
16980,25.6,73
16983,25.6,73
16986,25.6,73
16989,25.6,73
16992,25.6,73
16995,25.6,73
16998,25.6,73
17001,25.6,73
17004,25.6,73
17007,25.6,73
17010,25.5,73
17013,25.6,73
17016,25.6,73
17019,25.6,73
17022,25.6,73
17025,25.6,73
17028,25.6,73
17031,25.6,73
17034,25.6,73
17037,25.6,73
17040,25.6,73
17043,25.6,73
17046,25.5,73
17050,25.6,73
17053,25.6,73
17056,25.5,73
17059,25.6,73
17062,25.6,73
17065,25.6,73
17068,25.5,73
17071,25.6,73
17074,25.5,73
17077,25.6,73
17080,25.6,73
17083,25.6,73
17086,25.5,73
17089,25.6,73
17092,25.5,73
17095,25.5,73
17098,25.5,73
17101,25.5,73
17104,25.5,73
17107,25.6,73
17110,25.6,73
17113,25.6,73
17116,25.6,73
17119,25.6,73
17122,25.6,73
17125,25.6,73
17128,25.5,73
17131,25.6,73
17135,25.6,73
17137,25.6,73
17140,25.6,73
17144,25.6,73
17147,25.6,73
17150,25.6,73
17153,25.6,73
17156,25.6,73
17159,25.6,73
17162,25.5,73
17165,25.6,73
17168,25.6,73
17171,25.6,73
17174,25.6,73
17177,25.6,73
17180,25.5,73
17183,25.5,73
17186,25.5,73
17189,25.6,73
17192,25.6,73
17195,25.5,73
17198,25.5,73
17201,25.5,73
17204,25.5,73
17207,25.5,73
17210,25.5,73
17213,25.5,73
17216,25.5,73
17219,25.5,73
17222,25.5,73
17225,25.5,73
17228,25.5,73
17231,25.5,73
17234,25.5,73
17238,25.5,73
17241,25.5,73
17244,25.5,73
17247,25.5,73
17250,25.5,73
17253,25.5,73
17256,25.5,73
17259,25.5,73
17262,25.5,73
17265,25.5,73
17268,25.5,73
17271,25.5,73
17274,25.5,73
17277,25.5,73
17280,25.5,73
17283,25.5,73
17286,25.5,73
17289,25.5,73
17292,25.5,73
17295,25.5,73
17298,25.5,73
17301,25.5,73
17304,25.5,73
17307,25.5,73
17310,25.5,73
17313,25.5,73
17316,25.5,73
17319,25.5,73
17322,25.5,73
17325,25.5,73
17329,25.5,73
17332,25.6,73
17335,25.6,73
17338,25.6,73
17341,25.5,73
17344,25.5,73
17347,25.5,73
17350,25.6,73
17353,25.6,73
17356,25.6,73
17359,25.6,73
17362,25.6,73
17365,25.5,73
17368,25.6,73
17371,25.6,73
17374,25.5,73
17377,25.6,73
17380,25.6,73
17383,25.6,73
17386,25.5,73
17389,25.5,73
17392,25.5,73
17395,25.6,73
17398,25.6,73
17401,25.6,73
17404,25.6,73
17408,25.5,73
17410,25.6,73
17414,25.6,73
17417,25.6,73
17420,25.5,73
17423,25.6,73
17426,25.6,73
17429,25.6,73
17432,25.5,73
17435,25.5,73
17438,25.6,73
17441,25.6,73
17444,25.5,73
17447,25.6,73
17450,25.6,73
17453,25.6,73
17456,25.5,73
17459,25.6,73
17462,25.6,73
17465,25.6,73
17468,25.6,73
17471,25.5,73
17474,25.6,73
17477,25.6,73
17480,25.6,73
17483,25.5,73
17486,25.6,73
17489,25.5,73
17492,25.6,73
17495,25.6,73
17498,25.6,73
17502,25.6,73
17504,25.6,73
17508,25.5,73
17511,25.6,73
17514,25.6,73
17517,25.6,73
17520,25.5,73
17523,25.6,73
17526,25.5,73
17529,25.6,73
17532,25.6,73
17535,25.6,73
17538,25.6,73
17541,25.6,73
17544,25.6,73
17547,25.5,73
17550,25.5,73
17553,25.6,73
17556,25.6,73
17559,25.5,73
17562,25.6,73
17565,25.6,73
17569,25.6,73
17571,25.5,73
17574,25.6,73
17577,25.6,73
17580,25.6,73
17583,25.6,73
17586,25.6,73
17590,25.5,73
17593,25.6,73
17596,25.5,73
17599,25.5,73
17602,25.6,73
17605,25.5,73
17608,25.6,73
17611,25.6,73
17614,25.6,73
17617,25.5,73
17620,25.5,73
17623,25.6,73
17626,25.5,73
17629,25.6,73
17632,25.6,73
17635,25.6,73
17638,25.6,73
17641,25.6,73
17644,25.5,73
17647,25.5,73
17650,25.6,73
17653,25.6,73
17656,25.6,73
17659,25.5,73
17662,25.6,73
17665,25.6,73
17668,25.5,73
17671,25.6,73
17674,25.6,73
17677,25.6,73
17681,25.5,73
17684,25.6,73
17687,25.6,73
17690,25.6,73
17693,25.6,73
17696,25.6,73
17699,25.6,73
17702,25.5,73
17705,25.6,73
17708,25.6,73
17711,25.6,73
17714,25.6,73
17717,25.5,73
17720,25.5,73
17723,25.6,73
17726,25.6,73
17729,25.6,73
17732,25.6,73
17735,25.5,73
17738,25.6,73
17741,25.5,73
17744,25.6,73
17747,25.6,73
17750,25.6,73
17753,25.6,73
17756,25.6,73
17759,25.6,73
17762,25.6,73
17765,25.6,73
17768,25.6,73
17771,25.6,73
17774,25.6,73
17777,25.6,73
17780,25.6,73
17783,25.6,73
17787,25.6,73
17789,25.6,73
17793,25.6,73
17796,25.5,73
17799,25.6,73
17802,25.6,73
17805,25.5,73
17808,25.6,73
17811,25.5,73
17814,25.6,73
17817,25.6,73
17820,25.6,73
17823,25.5,73
17826,25.6,73
17829,25.5,73
17832,25.6,73
17835,25.5,73
17838,25.6,73
17841,25.6,73
17844,25.6,73
17847,25.5,73
17850,25.5,73
17853,25.6,73
17856,25.5,73
17859,25.6,73
17862,25.5,73
17865,25.6,73
17868,25.5,73
17871,25.6,73
17874,25.6,73
17877,25.5,73
17881,25.5,73
17884,25.6,73
17887,25.6,73
17890,25.6,73
17893,25.6,73
17896,25.5,73
17899,25.6,73
17902,25.6,73
17905,25.6,73
17908,25.6,73
17911,25.5,73
17914,25.6,73
17917,25.5,73
17920,25.6,73
17923,25.6,73
17926,25.6,73
17929,25.6,73
17932,25.6,73
17935,25.6,73
17938,25.6,73
17941,25.6,73
17944,25.6,73
17947,25.6,73
17950,25.6,73
17953,25.6,73
17956,25.5,73
17959,25.5,73
17962,25.6,73
17965,25.6,73
17968,25.6,73
17971,25.6,73
17975,25.5,73
17978,25.6,73
17981,25.6,73
17984,25.6,72
17987,25.6,73
17990,25.6,72
17993,25.6,73
17996,25.5,73
17999,25.5,73
18002,25.6,73
18005,25.6,73
18008,25.6,73
18011,25.5,73
18014,25.6,73
18017,25.6,73
18020,25.6,73
18023,25.6,73
18026,25.5,73
18029,25.5,72
18032,25.5,72
18035,25.6,72
18038,25.6,72
18041,25.6,72
18044,25.6,72
18047,25.5,72
18050,25.5,73
18053,25.6,72
18056,25.6,72
18059,25.5,72
18062,25.5,73
18065,25.6,73
18069,25.6,72
18072,25.5,73
18075,25.6,73
18078,25.6,73
18081,25.6,73
18084,25.5,73
18087,25.6,73
18090,25.6,73
18093,25.5,73
18096,25.6,73
18099,25.6,73
18102,25.6,73
18105,25.6,73
18108,25.6,73
18111,25.6,72
18114,25.5,72
18117,25.5,73
18120,25.5,73
18123,25.6,73
18126,25.6,72
18129,25.5,73
18132,25.5,73
18135,25.5,73
18138,25.5,73
18141,25.5,73
18144,25.5,73
18147,25.6,73
18150,25.6,73
18153,25.5,73
18156,25.6,72
18159,25.6,73
18163,25.5,73
18166,25.6,73
18169,25.6,73
18172,25.5,73
18175,25.6,73
18178,25.5,73
18181,25.5,73
18184,25.5,73
18187,25.5,73
18190,25.6,73
18193,25.6,73
18196,25.6,73
18199,25.6,73
18202,25.5,73
18205,25.6,73
18208,25.6,73
18211,25.6,73
18214,25.5,73
18217,25.6,73
18220,25.5,73
18223,25.6,73
18226,25.5,73
18229,25.5,73
18232,25.5,73
18235,25.6,73
18238,25.5,73
18241,25.6,73
18245,25.6,73
18248,25.6,73
18251,25.6,73
18254,25.6,73
18257,25.6,73
18260,25.6,73
18263,25.6,73
18266,25.6,73
18269,25.5,73
18272,25.6,73
18275,25.5,73
18278,25.6,73
18281,25.5,73
18284,25.5,73
18287,25.5,73
18290,25.6,73
18293,25.5,73
18296,25.5,73
18299,25.6,73
18302,25.6,73
18305,25.5,73
18308,25.6,73
18311,25.5,73
18314,25.6,73
18317,25.5,73
18320,25.6,73
18323,25.5,73
18326,25.5,73
18330,25.5,73
18333,25.5,73
18336,25.5,73
18339,25.5,73
18342,25.5,73
18345,25.5,73
18348,25.5,73
18351,25.5,73
18354,25.5,73
18357,25.5,73
18360,25.5,73
18363,25.5,73
18366,25.5,73
18369,25.5,73
18372,25.5,73
18375,25.5,73
18378,25.5,73
18381,25.5,73
18384,25.5,73
18387,25.5,73
18390,25.5,73
18393,25.5,73
18396,25.5,73
18399,25.5,73
18402,25.5,73
18405,25.5,73
18408,25.5,73
18411,25.5,73
18415,25.5,73
18417,25.5,73
18421,25.5,73
18424,25.5,73
18427,25.5,73
18430,25.5,73
18433,25.5,72
18436,25.5,73
18439,25.5,72
18442,25.5,72
18445,25.5,73
18448,25.5,73
18451,25.5,72
18454,25.6,72
18457,25.5,72
18460,25.6,73
18463,25.5,73
18466,25.5,72
18469,25.5,72
18472,25.5,72
18475,25.5,73
18478,25.5,72
18481,25.6,73
18484,25.5,72
18487,25.5,73
18490,25.5,73
18493,25.5,72
18496,25.5,73
18499,25.5,73
18502,25.5,73
18505,25.5,73
18508,25.5,73
18511,25.5,73
18515,25.5,73
18518,25.5,73
18521,25.5,73
18524,25.5,73
18527,25.5,73
18530,25.5,73
18533,25.5,73
18536,25.5,73
18539,25.5,73
18542,25.5,73
18545,25.5,73
18548,25.5,73
18551,25.5,73
18554,25.5,73
18557,25.5,73
18560,25.5,72
18563,25.5,72
18566,25.5,72
18569,25.5,72
18572,25.5,72
18575,25.5,72
18578,25.5,72
18581,25.5,72
18584,25.5,72
18587,25.5,72
18590,25.5,72
18593,25.5,72
18596,25.5,72
18599,25.5,72
18602,25.5,72
18605,25.5,72
18609,25.5,72
18612,25.5,72
18615,25.5,72
18618,25.5,72
18621,25.5,72
18624,25.5,72
18627,25.5,72
18630,25.5,72
18633,25.5,72
18636,25.5,72
18639,25.5,72
18642,25.5,72
18645,25.5,72
18648,25.5,72
18651,25.5,73
18654,25.5,72
18657,25.5,73
18660,25.5,73
18663,25.5,72
18666,25.5,72
18669,25.5,72
18672,25.5,72
18675,25.5,73
18678,25.5,73
18681,25.5,72
18684,25.5,73
18687,25.5,73
18690,25.5,72
18693,25.5,73
18696,25.5,73
18699,25.5,73
18702,25.5,73
18706,25.5,73
18709,25.5,73
18711,25.5,73
18715,25.5,73
18718,25.5,73
18721,25.5,73
18724,25.5,73
18727,25.5,73
18730,25.5,73
18733,25.5,73
18736,25.5,73
18739,25.5,73
18742,25.5,73
18745,25.5,73
18748,25.5,73
18751,25.5,73
18754,25.5,73
18757,25.5,73
18760,25.5,73
18763,25.5,73
18766,25.5,73
18769,25.5,73
18772,25.5,73
18775,25.5,73
18778,25.5,73
18781,25.5,73
18784,25.5,73
18787,25.4,73
18790,25.4,73
18793,25.4,73
18796,25.4,73
18799,25.4,73
18802,25.4,73
18805,25.4,73
18808,25.4,73
18812,25.4,73
18814,25.4,73
18818,25.4,73
18821,25.4,73
18824,25.4,73
18827,25.4,73
18830,25.4,73
18833,25.4,73
18836,25.4,73
18839,25.4,72
18842,25.4,72
18845,25.4,72
18848,25.4,72
18851,25.4,72
18854,25.4,72
18857,25.4,72
18860,25.4,72
18863,25.4,72
18866,25.4,72
18869,25.4,72
18872,25.4,72
18875,25.4,72
18878,25.4,72
18881,25.4,72
18884,25.4,72
18887,25.4,72
18890,25.4,72
18893,25.4,72
18896,25.4,72
18899,25.4,72
18902,25.4,72
18905,25.4,72
18908,25.4,72
18911,25.4,72
18915,25.4,72
18918,25.4,72
18921,25.4,72
18924,25.4,72
18927,25.4,72
18930,25.4,72
18933,25.4,72
18936,25.4,72
18939,25.4,72
18942,25.4,72
18945,25.4,72
18948,25.4,72
18951,25.4,72
18954,25.4,72
18957,25.4,72
18960,25.4,72
18963,25.4,72
18966,25.4,72
